idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
32,2.7949999999999626,2.7949999999999626,-3.1049505722831725,-3.2660945272733173,0.16114395499013767,-3.1104681232608713,-3.2660945272733173,0.15562640401245176,-10.036729778046096,-43.209324270014925,1,324.5,320.0,1600.0,60.0
33,2.8349999999999618,2.8349999999999618,-3.5018282628687984,-4.808661568020942,1.3068333051521392,-3.507691258663156,-4.808661568020942,1.3009703093577798,-9.820171161894882,-16.538477063791394,1,356.5,320.0,1600.0,60.0
34,2.874999999999961,2.874999999999961,-3.90135853417587,-4.089359635994117,0.18800110181825858,-3.8957462999397348,-4.089359635994117,0.19361333605436926,-9.578451199233761,32.18492067415889,1,325.25,320.0,1600.0,60.0
35,2.91499999999996,2.91499999999996,-4.271519651773417,-2.6819697041349193,-1.5895499476384884,-4.27364239088379,-2.6819697041349193,-1.5916726867488649,-9.312361122585315,36.460339822295005,1,275.6,320.0,1600.0,60.0
36,2.954999999999959,2.954999999999959,-4.640268408955166,-1.1811520075965414,-3.4591164013586138,-4.640421644299282,-1.1811520075965414,-3.459269636702743,-9.022757086458828,38.29731964752318,1,223.28571428571428,320.0,1600.0,60.0
37,2.9949999999999584,2.9949999999999584,-4.993046926225844,0.38813268392345524,-5.381179610149303,-4.995161610159481,0.38813268392345524,-5.38329429408293,-8.710553707856583,39.9396541867824,1,169.28571428571428,320.0,1600.0,60.0
38,3.0349999999999575,3.0349999999999575,-5.34558831352976,2.0202361365609156,-7.365824450090685,-5.336977483375625,2.0202361365609156,-7.3572136199365445,-8.376717526213564,41.45635053225334,1,113.16666666666667,320.0,1600.0,-60.0
39,3.0749999999999567,3.0749999999999567,-5.66147532553623,3.498619970156653,-9.160095295692884,-5.665024050310749,3.498619970156653,-9.163644020467416,-8.022260499688231,15.319424947248333,1,62.0,320.0,1600.0,-60.0
40,3.114999999999956,3.114999999999956,-5.9793329640269235,2.740456470848081,-8.719789434874997,-5.978497377716196,2.740456470848081,-8.718953848564269,-7.648233647568346,-33.53035187580728,1,74.6,320.0,1600.0,-60.0
41,3.154999999999955,3.154999999999955,-6.278442980774798,1.2751480505342623,-7.553591031309054,-6.276636251974772,1.2751480505342623,-7.55178430250902,-7.255720938987446,-37.89728670660565,1,107.83333333333333,320.0,1600.0,-60.0
