idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
90,5.114999999999913,5.114999999999913,-4.9465281613078105,3.0481674659828433,-7.994695627290639,-4.947987609201529,3.0481674659828433,-7.996155075184362,1.0684364648882267,18.586551337866016,1,95.28571428571429,320.0,1600.0,-60.0
91,5.154999999999912,5.154999999999912,-4.902829071713114,2.3984136480861316,-7.301242719799234,-4.905119425582291,2.3984136480861316,-7.303533073668433,1.0742619722544575,-29.83579645090914,1,115.0,320.0,1600.0,-60.0
92,5.1949999999999115,5.1949999999999115,-4.864027640568423,1.0887395952126786,-5.952767235781096,-4.862018199460791,1.0887395952126786,-5.950757794673478,1.0800884939763116,-34.05412385694323,1,153.16666666666666,320.0,1600.0,-60.0
93,5.234999999999911,5.234999999999911,-4.81658255639357,-0.31976417878070806,-4.496818377612868,-4.818683890809662,-0.31976417878070806,-4.498919712028965,1.0859160029256223,-36.066837846627266,1,194.16666666666666,320.0,1600.0,-60.0
94,5.27499999999991,5.27499999999991,-4.773218727462961,-1.8036619643066354,-2.9695567631563335,-4.775116460697745,-1.8036619643066354,-2.971454496391118,1.091744471432483,-37.877644202037,1,237.0,320.0,1600.0,-60.0
95,5.314999999999909,5.314999999999909,-4.731667563366841,-3.3568327827974414,-1.3748347805693868,-4.731315871311833,-3.3568327827974414,-1.3744830885143813,1.097573871282079,-39.550233906122294,1,281.6,320.0,1600.0,-60.0
96,5.354999999999908,5.354999999999908,-4.687551662576908,-4.974028172853989,0.2864765102770832,-4.687282085978526,-4.974028172853989,0.28674608687546765,1.1034041737115279,-41.096333392473205,1,328.0,320.0,1600.0,-60.0
97,5.394999999999907,5.394999999999907,-4.6399122646020885,-6.650407283111309,2.010495018509232,-4.64301506918622,-6.650407283111309,2.007392213925101,1.1092353494067329,-42.52553957071735,1,376.1666666666667,320.0,1600.0,-60.0
98,5.434999999999906,5.434999999999906,-4.597131237764728,-8.381495538101863,3.7843643003371312,-4.598514786607223,-8.381495538101863,3.782980751494648,1.115067368499245,-43.84669101221809,1,425.8333333333333,320.0,1600.0,-60.0
99,5.4749999999999055,5.4749999999999055,-4.548815446578317,-10.16315666882689,5.614341222248584,-4.553781205119986,-10.16315666882689,5.609375463706897,1.120900200563139,-45.06795718695197,1,477.2857142857143,320.0,1600.0,-60.0
100,5.514999999999905,5.514999999999905,-4.508369662079446,-11.991567127886546,7.483197465807109,-4.508814292831475,-11.991567127886546,7.4827528350550665,1.1267338146119008,-46.19688989174938,1,530.1666666666666,320.0,1600.0,-60.0
101,5.554999999999904,5.554999999999904,-4.458950075734208,-13.863192446062707,9.40424237032849,-4.4636140190996505,-13.863192446062707,9.399578426963046,1.1325681790953284,-47.24046997146232,1,585.0,320.0,1600.0,60.0
102,5.594999999999903,5.594999999999903,-4.4207366839901,-15.55265762741936,11.131920943429265,-4.4181803545560845,-15.55265762741936,11.134477272863279,1.1384032618964446,-19.325664237636936,1,634.8333333333334,320.0,1600.0,60.0
103,5.634999999999902,5.634999999999902,-4.377552373161819,-14.92800465796617,10.55045228480435,-4.372513271128689,-14.92800465796617,10.555491386837474,1.1442390303284267,28.987896796338823,1,618.0,320.0,1600.0,60.0
104,5.674999999999901,5.674999999999901,-4.329042528391369,-13.653600848320062,9.324558319928684,-4.326612742064575,-13.653600848320062,9.326988106255499,1.1500754511315456,33.18560551541944,1,582.7142857142857,320.0,1600.0,60.0
105,5.7149999999999,5.7149999999999,-4.27368873295913,-12.278417590251994,8.00472885729286,-4.280478741953036,-12.278417590251994,7.997938848298958,1.155912490470126,35.26175008244209,1,545.0,320.0,1600.0,60.0
106,5.7549999999998995,5.7549999999998995,-4.2298036836211566,-10.825340030991878,6.595536347370711,-4.234111246748637,-10.825340030991878,6.591228784243242,1.1617501139295177,37.133365981886755,1,505.0,320.0,1600.0,60.0
107,5.794999999999899,5.794999999999899,-4.179209217270937,-9.30065978281955,5.121450565548599,-4.1875102337944465,-9.30065978281955,5.11314954902511,1.1675882865130855,38.86222506969907,1,463.4,320.0,1600.0,60.0
108,5.834999999999898,5.834999999999898,-4.143658271571127,-7.70980095502614,3.5661426834550127,-4.140675681845371,-7.70980095502614,3.5691252731807595,1.173426972639214,40.46034122083927,1,419.7142857142857,320.0,1600.0,60.0
109,5.874999999999897,5.874999999999897,-4.094961320401637,-6.057767239334867,1.9628059189332419,-4.093607571091618,-6.057767239334867,1.9641596682432407,1.1792661361383303,41.93763139907153,1,374.8333333333333,320.0,1600.0,60.0
110,5.914999999999896,5.914999999999896,-4.044802787319213,-4.349183752524228,0.3043809652050129,-4.046305883182274,-4.349183752524228,0.3028778693419554,1.1851057402499456,43.30323146493488,1,328.5,320.0,1600.0,60.0
111,5.954999999999895,5.954999999999895,-4.002528221132707,-2.5883259236006237,-1.4142022975320856,-3.9987706012490034,-2.5883259236006237,-1.4104446776483712,1.1909457476197136,44.56558573888817,1,280.5,320.0,1600.0,60.0
112,5.994999999999894,5.994999999999894,-3.94866271535858,-0.77914593882875,-3.169516776529832,-3.951001709929857,-0.77914593882875,-3.171855771101093,1.196786120296508,45.73250008924981,1,231.4,320.0,1600.0,60.0
113,6.034999999999894,6.034999999999894,-3.900556669952266,1.07470281941174,-4.975259489364021,-3.9029991953932126,1.07470281941174,-4.977702014804947,1.2026268197295216,46.81119022338598,1,180.71428571428572,320.0,1600.0,9.061717206693988
114,6.074999999999893,6.074999999999893,-3.858357918694338,2.8137309890629467,-6.672088907757285,-3.854763045361814,2.8137309890629467,-6.668494034424754,1.2084678067653836,28.41084629708521,1,132.83333333333334,320.0,1600.0,9.061717206693988
115,6.114999999999892,6.114999999999892,-3.8125454449867675,3.5339903219833615,-7.346535766970135,-3.806293249136933,3.5339903219833615,-7.340283571120295,1.214309041645298,15.416697174086014,1,113.71428571428571,320.0,1600.0,9.061717206693988
116,6.154999999999891,6.154999999999891,-3.755671313575192,4.1296302222712375,-7.885301535846423,-3.75758979762265,4.1296302222712375,-7.887220019893874,1.2201504840022044,14.632242896650535,1,98.4,320.0,1600.0,-60.0
117,6.19499999999989,6.19499999999989,-3.706212931052704,4.554194747534621,-8.260407678587313,-3.708652683350236,4.554194747534621,-8.262847430884847,1.2259920928579597,-5.408231898315663,1,87.71428571428571,320.0,1600.0,-60.0
