idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
46,3.3549999999999507,3.3549999999999507,-3.78512234196711,0.5455732052739826,-4.330695547241106,-3.78317583647836,0.5455732052739826,-4.3287490417523316,1.4261585871211424,-34.521209355805084,1,198.83333333333334,320.0,1600.0,-60.0
47,3.39499999999995,3.39499999999995,-3.7234819299619915,-0.8865919565614094,-2.836889973400588,-3.7261257558328698,-0.8865919565614094,-2.8395337992714644,1.4263449798944399,-36.672735058240804,1,240.71428571428572,320.0,1600.0,-60.0
48,3.434999999999949,3.434999999999949,-3.668456318650243,-2.393835535706898,-1.2746207829433445,-3.669068275322167,-2.393835535706898,-1.2752327396152623,1.4265285800165204,-38.44232304225596,1,284.4,320.0,1600.0,-60.0
49,3.474999999999948,3.474999999999948,-3.6165000574362978,-3.9686259356582054,0.3521258782218979,-3.6120035066959213,-3.9686259356582054,0.35662242896228236,1.4267093853116029,-40.072341378729305,1,329.8333333333333,320.0,1600.0,-60.0
50,3.5149999999999473,3.5149999999999473,-3.54404969821411,-5.6058073889726465,2.061757690758526,-3.554931561790191,-5.6058073889726465,2.050875827182466,1.4268873936362028,-41.578970273258776,1,377.6,320.0,1600.0,-54.80703660812589
51,3.5549999999999464,3.5549999999999464,-3.5003822068849786,-7.284746507222125,3.7843643003371596,-3.497852552526126,-7.284746507222125,3.786893954696012,1.4270626028791968,-40.994187910266476,1,425.8333333333333,320.0,1600.0,-18.03114180752832
52,3.5949999999999456,3.5949999999999456,-3.440713806654287,-8.796538849509481,5.3558250428552014,-3.440766590908672,-8.796538849509481,5.355772258600808,1.4272350109618832,-26.858543877098437,1,470.0,320.0,1600.0,24.349554423453316
53,3.6349999999999447,3.6349999999999447,-3.3834258004344804,-9.448348245882428,6.064922445447962,-3.3836737890252753,-9.448348245882428,6.064674456857148,1.4274046158380445,-1.696217147011553,1,490.0,320.0,1600.0,60.0
54,3.674999999999944,3.674999999999944,-3.3314929042975336,-9.04799519901605,5.716502294718509,-3.3265742590445777,-9.04799519901605,5.721420939971466,1.4275714154940076,22.759658423747382,1,480.1666666666667,320.0,1600.0,60.0
55,3.714999999999943,3.714999999999943,-3.2720410640202715,-7.768859441633123,4.49681837761284,-3.2694681132151175,-7.768859441633123,4.499391328418,1.4277354079487032,34.75105220780172,1,445.8333333333333,320.0,1600.0,60.0
56,3.754999999999942,3.754999999999942,-3.214949010318122,-6.327342026852856,3.1123930165347247,-3.2123554638640233,-6.327342026852856,3.1149865629888325,1.4278965912537243,36.901885765359054,1,407.0,320.0,1600.0,60.0
57,3.7949999999999413,3.7949999999999413,-3.150200047661599,-4.811312092851495,1.6611120451898955,-3.155236423395704,-4.811312092851495,1.656075669455788,1.4280549634933832,38.65458873004284,1,366.4,320.0,1600.0,60.0
58,3.8349999999999405,3.8349999999999405,-3.103061588351636,-3.228395906121988,0.12533431777035275,-3.0981111042905423,-3.228395906121988,0.13028480183143643,1.4282105227847701,40.26857037704451,1,323.5,320.0,1600.0,60.0
59,3.8749999999999396,3.8749999999999396,-3.045621621546303,-1.5837029156370104,-1.4619187059092837,-3.04097961910358,-1.5837029156370104,-1.4572767034665617,1.4283632672778068,41.76036374155392,1,279.1666666666667,320.0,1600.0,60.0
60,3.9149999999999388,3.9149999999999388,-2.976445689309969,0.11809487663483717,-3.0945405659448113,-2.983842080463205,0.11809487663483717,-3.1019369570980473,1.4285131951553018,43.139366192727714,1,233.5,320.0,1600.0,40.95682017082697
61,3.954999999999938,3.954999999999938,-2.9196868707695387,1.8143177971178872,-4.734004667887433,-2.926698601069833,1.8143177971178872,-4.741016398187725,1.4286603046330058,37.162398565144976,1,187.5,320.0,1600.0,0.0
62,3.994999999999937,3.994999999999937,-2.8668492852389136,3.038680953738029,-5.905530238976951,-2.8695492936945914,3.038680953738029,-5.908230247432613,1.428804593959662,17.54183028898694,1,154.5,320.0,1600.0,-41.44755684854914
63,4.034999999999936,4.034999999999936,-2.8262723193425927,3.2740579117391353,-6.100330231081728,-2.812394271177997,3.2740579117391353,-6.086452182917128,1.4289460614170606,-8.757652857469436,1,149.0,320.0,1600.0,-60.0
64,4.074999999999935,4.074999999999935,-2.7585897973036424,2.484804791316392,-5.243394588620049,-2.755233646428631,2.484804791316392,-5.240038437745028,1.4290847053200877,-28.107390310935756,1,173.16666666666666,320.0,1600.0,-60.0
65,4.1149999999999345,4.1149999999999345,-2.698072600030059,1.1575935274926177,-3.8556661275226816,-2.698067532421821,1.1575935274926177,-3.855661059914439,1.4292205240167766,-34.977172315305666,1,212.16666666666666,320.0,1600.0,-60.0
66,4.154999999999934,4.154999999999934,-2.641624910563422,-0.28845047421203085,-2.353174436351395,-2.6408960421983037,-0.28845047421203085,-2.3524455679862797,1.4293535158883564,-36.98655242732259,1,254.25,320.0,1600.0,-60.0
67,4.194999999999933,4.194999999999933,-2.585150388530934,-1.807612543672598,-0.7775378448583297,-2.583719288862907,-1.807612543672598,-0.7761067451903045,1.4294836793493002,-38.7295758685848,1,298.2857142857143,320.0,1600.0,-60.0
68,4.234999999999932,4.234999999999932,-2.5237950191910272,-3.3933963229879707,0.8696013037969408,-2.5265373855832114,-3.3933963229879707,0.8668589374047713,1.4296110128473718,-40.337801711619754,1,344.2857142857143,320.0,1600.0,-60.0
69,4.274999999999931,4.274999999999931,-2.4701238178508333,-5.0407393713156985,2.570615553464876,-2.4693504455882205,-5.0407393713156985,2.57138892572749,1.4297355148636723,-41.824358583142846,1,391.8333333333333,320.0,1600.0,-49.46082167297997
70,4.31499999999993,4.31499999999993,-2.4057293942261992,-6.712687086731221,4.306957692505023,-2.4121585821670277,-6.712687086731221,4.300528504564198,1.4298571839126861,-39.185165916229145,1,440.5,320.0,1600.0,-10.572026333921173
71,4.354999999999929,4.354999999999929,-2.3592339397754643,-8.099371642032951,5.740137702257499,-2.3549619086674776,-8.099371642032951,5.7444097333654724,1.4299760185423227,-22.767232412800794,1,480.8333333333333,320.0,1600.0,32.67238878468207
72,4.3949999999999285,4.3949999999999285,-2.3025386505749452,-8.562145668308899,6.259607017733941,-2.2977605384948285,-8.562145668308899,6.264385129814059,1.4300920173339622,3.488840787801703,1,495.5,320.0,1600.0,60.0
73,4.434999999999928,4.434999999999928,-2.2338133927050876,-7.9585883025229744,5.7247749098178815,-2.240554585110415,-7.9585883025229744,5.718033717412567,1.4302051789024968,25.911678120108643,1,480.4,320.0,1600.0,60.0
74,4.474999999999927,4.474999999999927,-2.1856570232757804,-6.6426466231677965,4.456989599892012,-2.1833441620303042,-6.6426466231677965,4.459302461137497,1.4303155018963718,35.13940973336585,1,444.7142857142857,320.0,1600.0,60.0
75,4.514999999999926,4.514999999999926,-2.129639751954727,-5.188473615747,3.058833863792273,-2.1261293828239536,-5.188473615747,3.0623442329230386,1.4304229849976255,37.19430808033532,1,405.5,320.0,1600.0,60.0
76,4.554999999999925,4.554999999999925,-2.068180034004115,-3.6613082061949966,1.5931281721908874,-2.068910361112867,-3.6613082061949966,1.5923978450821323,1.4305276269219305,38.92314752579266,1,364.5,320.0,1600.0,60.0
77,4.594999999999924,4.594999999999924,-2.0143985103219393,-2.068113287878719,0.05371477755679166,-2.0116872105692476,-2.068113287878719,0.05642607730948157,1.4306294264186292,40.51677859819261,1,321.5,320.0,1600.0,60.0
78,4.634999999999923,4.634999999999923,-1.9533725920722418,-0.4139190777515557,-1.5394535143206838,-1.9544600449146508,-0.4139190777515557,-1.540540967163082,1.4307283822707724,41.98980503348664,1,277.0,320.0,1600.0,60.0
79,4.6749999999999226,4.6749999999999226,-1.9014147115952653,1.2966615869262414,-3.1980762985214994,-1.8972289779186358,1.2966615869262414,-3.193890564844878,1.430824493295157,43.35146061111847,1,230.6,320.0,1600.0,38.446217993985876
80,4.714999999999922,4.714999999999922,-1.8397579398913706,2.993309029869022,-4.833066969760381,-1.8399941233974137,2.993309029869022,-4.833303153266428,1.4309177583423585,36.4024113711933,1,184.71428571428572,320.0,1600.0,-2.430260317051426
81,4.754999999999921,4.754999999999921,-1.7753231118875306,4.1656356335234195,-5.9409587454109385,-1.7827555952124976,4.1656356335234195,-5.948391228735915,1.4310081762967675,16.111739834925935,1,153.5,320.0,1600.0,-45.056292146725816
82,4.79499999999992,4.79499999999992,-1.7223196204861608,4.342602824961789,-6.064922445447962,-1.7255135072693466,4.342602824961789,-6.068116332231142,1.4310957460766223,-10.399689114164794,1,150.0,320.0,1600.0,-60.0
83,4.834999999999919,4.834999999999919,-1.6718187384026066,3.476866119890216,-5.148684858292825,-1.6682679735160137,3.476866119890216,-5.145134093406227,1.4311804666340406,-29.080401609295535,1,175.83333333333334,320.0,1600.0,-60.0
84,4.874999999999918,4.874999999999918,-1.6156048829651581,2.139046845154324,-3.7546517281194838,-1.611019107941789,2.139046845154324,-3.7500659530961116,1.4312623369550523,-35.0743546809121,1,215.0,320.0,1600.0,-60.0
85,4.914999999999917,4.914999999999917,-1.550569583921373,0.6899850011888612,-2.2405545851102318,-1.5537670245758424,0.6899850011888612,-2.2437520257647066,1.4313413560596282,-37.05523799755539,1,257.4,320.0,1600.0,-60.0
86,4.954999999999917,4.954999999999917,-1.4978212329434655,-0.8317877977476311,-0.6660334351958284,-1.4965118374858655,-0.8317877977476311,-0.6647240397382461,1.4314175230017103,-38.79251094598986,1,301.4,320.0,1600.0,-60.0
87,4.994999999999916,4.994999999999916,-1.438885881041017,-2.419980205621631,0.9810943245806243,-1.439253660776713,-2.419980205621631,0.980726544844913,1.4314908368692398,-40.395963903092536,1,347.4,320.0,1600.0,-60.0
88,5.034999999999915,5.034999999999915,-1.3798192989040956,-4.0695496544916985,2.6897303555876135,-1.381992608589041,-4.0695496544916985,2.6875570459026505,1.4315612967841842,-41.87812305176967,1,395.1666666666667,320.0,1600.0,-48.89293097809751
89,5.074999999999914,5.074999999999914,-1.331608545544043,-5.741815007946737,4.410206462402698,-1.324728795097946,-5.741815007946737,4.417086212848801,1.4316289019025639,-39.018610723012884,1,443.4,320.0,1600.0,-9.637910673803038
90,5.114999999999913,5.114999999999913,-1.2735020386791973,-7.115755831021809,5.8422537923426034,-1.2674623345116023,-7.115755831021809,5.848293496510195,1.4316936514144774,-22.30231710806723,1,483.7142857142857,320.0,1600.0,33.92546543309508
91,5.154999999999912,5.154999999999912,-1.207230785650978,-7.555283113143227,6.3480523274922405,-1.2101933410698982,-7.555283113143227,6.345089772073322,1.4317555445441248,4.196985339547039,1,498.0,320.0,1600.0,60.0
92,5.1949999999999115,5.1949999999999115,-1.1586883394940912,-6.922459489301707,5.76377114980761,-1.1529219290430717,-6.922459489301707,5.769537560258641,1.4318145805498323,26.363724251300027,1,481.5,320.0,1600.0,60.0
