idx,ts,truth_ts,obs_target_yaw_deg,obs_gimbal_yaw_deg,obs_err_yaw_deg,truth_target_yaw_deg,truth_gimbal_yaw_deg,truth_err_yaw_deg,target_yaw_rate_dps,gimbal_yaw_rate_dps,detected,u_px,cx_px,f_px,yaw_rate_cmd_dps
85,4.914999999999917,4.914999999999917,-1.5527023872559766,5.456434024343201,-7.009136411599172,-1.5537670245758424,5.456434024343201,-7.010201048919043,1.4313413560596282,-30.60864837585102,1,123.28571428571429,320.0,1600.0,-60.0
86,4.954999999999917,4.954999999999917,-1.4955074122478607,4.114611502945918,-5.610118915193766,-1.4965118374858655,4.114611502945918,-5.611123340431789,1.4314175230017103,-34.84576950512946,1,162.83333333333334,320.0,1600.0,-60.0
87,4.994999999999916,4.994999999999916,-1.4412657791062884,2.675736417068717,-4.117002196175008,-1.439253660776713,2.675736417068717,-4.11499007784542,1.4314908368692398,-36.80066716771666,1,204.83333333333334,320.0,1600.0,-60.0
88,5.034999999999915,5.034999999999915,-1.3872982306119752,1.1637463082923625,-2.5510445389043355,-1.381992608589041,1.1637463082923625,-2.5457389168813904,1.4315612967841842,-38.55604624128174,1,248.71428571428572,320.0,1600.0,-60.0
89,5.074999999999914,5.074999999999914,-1.3248874783738813,-0.41539337571139634,-0.9094941026624781,-1.324728795097946,-0.41539337571139634,-0.9093354193865366,1.4316289019025639,-40.17734697353637,1,294.6,320.0,1600.0,-60.0
90,5.114999999999913,5.114999999999913,-1.2688269497589033,-2.056594274813205,0.7877673250542898,-1.2674623345116023,-2.056594274813205,0.7891319403016155,1.4316936514144774,-41.67603379818043,1,342.0,320.0,1600.0,-60.0
91,5.154999999999912,5.154999999999912,-1.2083740734425135,-3.755163964980935,2.546789891538424,-1.2101933410698982,-3.755163964980935,2.5449706239110412,1.4317555445441248,-43.06141189874632,1,391.1666666666667,320.0,1600.0,-60.0
92,5.1949999999999115,5.1949999999999115,-1.1463993174407676,-5.506765087623188,4.360365770182426,-1.1529219290430717,-5.506765087623188,4.353843158580105,1.4318145805498323,-44.34204887053284,1,442.0,320.0,1600.0,-60.0
93,5.234999999999911,5.234999999999911,-1.0907511850768685,-7.307388216674946,6.216637031598083,-1.0956482127303457,-7.307388216674946,6.2117400039446125,1.431870758724074,-45.525863660093165,1,494.2857142857143,320.0,1600.0,-60.0
94,5.27499999999991,5.27499999999991,-1.0332517155870278,-9.153327057755291,8.120075342168263,-1.0383723064585588,-9.153327057755291,8.114954751296722,1.431924078393492,-46.62017648067652,1,548.2857142857143,320.0,1600.0,-60.0
95,5.314999999999909,5.314999999999909,-0.9759861770253906,-11.041155529785234,10.065169352759852,-0.9810943245808017,-11.041155529785234,10.06006120520442,1.4319745389189178,-47.63175410233836,1,604.0,320.0,1600.0,60.0
96,5.354999999999908,5.354999999999908,nan,-12.744899945051763,nan,-0.923814381475047,-12.744899945051763,11.82108556357673,1.4320221396953912,-19.596678377293916,0,nan,320.0,1600.0,0.0
97,5.394999999999907,5.394999999999907,nan,-12.313334754958818,nan,-0.866532591542782,-12.313334754958818,11.446802163416038,1.4320668801521783,5.828778999848124,0,nan,320.0,1600.0,0.0
98,5.434999999999906,5.434999999999906,nan,-12.480711346256369,nan,-0.8092490692076375,-12.480711346256369,11.671462277048732,1.432108759752788,-6.372552202912219,0,nan,320.0,1600.0,0.0
99,5.4749999999999055,5.4749999999999055,nan,-12.734943130007965,nan,-0.75196392891402,-12.734943130007965,11.98297920109394,1.4321477779949894,-6.200792193859073,0,nan,320.0,1600.0,0.0
100,5.514999999999905,5.514999999999905,nan,-12.972577074033957,nan,-0.6946772851257389,-12.972577074033957,12.277899788908229,1.4321839344108254,-5.740156283657268,0,nan,320.0,1600.0,0.0
101,5.554999999999904,5.554999999999904,nan,-13.192313928674256,nan,-0.6373892523246366,-13.192313928674256,12.554924676349628,1.4322172285666286,-5.30638891756818,0,nan,320.0,1600.0,0.0
102,5.594999999999903,5.594999999999903,nan,-13.395439466122275,nan,-0.5800999450092162,-13.395439466122275,12.81533952111306,1.4322476600630318,-4.90520662427189,0,nan,320.0,1600.0,0.0
103,5.634999999999902,5.634999999999902,nan,-13.583207805118384,nan,-0.5228094776932691,-13.583207805118384,13.060398327425105,1.432275228534982,-4.534350069988886,0,nan,320.0,1600.0,0.0
104,5.674999999999901,5.674999999999901,nan,-13.756779975341484,nan,-0.4655179649045024,-13.756779975341484,13.29126201043698,1.4322999336517506,-4.191531870620112,0,nan,320.0,1600.0,0.0
105,5.7149999999999,5.7149999999999,nan,-13.91722927272246,nan,-0.4082255211831658,-13.91722927272246,13.509003751539296,1.432321775116943,-3.874632336535395,0,nan,320.0,1600.0,0.0
106,5.7549999999998995,5.7549999999998995,nan,-14.06554784817009,nan,-0.3509322610806777,-14.06554784817009,13.714615587089412,1.4323407526685086,-3.5816918984115915,0,nan,320.0,1600.0,0.0
107,5.794999999999899,5.794999999999899,nan,-14.202652841347176,nan,-0.2936382991582518,-14.202652841347176,13.909014542188913,1.4323568660787473,-3.310899135944506,0,nan,320.0,1600.0,0.0
108,5.834999999999898,5.834999999999898,nan,-14.329392051842921,nan,-0.2363437499855223,-14.329392051842921,14.093048301857408,1.4323701151543173,-3.06057958063319,0,nan,320.0,1600.0,0.0
109,5.874999999999897,5.874999999999897,nan,-14.44654918160797,nan,-0.17904872813917022,-14.44654918160797,14.267500453468813,1.4323804997362404,-2.8291853616726526,0,nan,320.0,1600.0,0.0
110,5.914999999999896,5.914999999999896,nan,-14.554848681037518,nan,-0.12175334820154832,-14.554848681037518,14.433095332835961,1.4323880196999066,-2.6152856345747573,0,nan,320.0,1600.0,0.0
111,5.954999999999895,5.954999999999895,nan,-14.65496022866771,nan,-0.06445772475930615,-14.65496022866771,14.590502503908397,1.4323926749550788,-2.4175577334280276,0,nan,320.0,1600.0,0.0
112,5.994999999999894,5.994999999999894,nan,-14.747502872185947,nan,-0.007161972402015352,-14.747502872185947,14.740340899783945,1.4323944654458947,-2.2347789920881755,0,nan,320.0,1600.0,0.0
113,6.034999999999894,6.034999999999894,nan,-14.833048856361309,nan,0.050133794279205564,-14.833048856361309,14.88318265064052,1.432393391150868,-2.0658191837251207,0,nan,320.0,1600.0,0.0
114,6.074999999999893,6.074999999999893,nan,-14.912127161565433,nan,0.10742946069306615,-14.912127161565433,15.019556622258506,1.4323894520828906,-1.9096335319758286,0,nan,320.0,1600.0,0.0
115,6.114999999999892,6.114999999999892,nan,-14.985226774764545,nan,0.16472491224947916,-14.985226774764545,15.149951687014038,1.4323826482892308,-1.7652562504868825,0,nan,320.0,1600.0,0.0
116,6.154999999999891,6.154999999999891,nan,-15.052799713209126,nan,0.2220200343609356,-15.052799713209126,15.274819747570064,1.4323729798515326,-1.6317945708980406,0,nan,320.0,1600.0,0.0
117,6.19499999999989,6.19499999999989,nan,-15.115263819518384,nan,0.2793147124438797,-15.115263819518384,15.394578531962253,1.4323604468858127,-1.5084232223383407,0,nan,320.0,1600.0,0.0
118,6.234999999999889,6.234999999999889,nan,-15.173005345443206,nan,0.3366088319200834,-15.173005345443206,15.50961417736329,1.4323450495424577,-1.3943793282982755,0,nan,320.0,1600.0,0.0
119,6.2749999999998884,6.2749999999998884,nan,-15.226381340284467,nan,0.39390227821802215,-15.226381340284467,15.620283618502498,1.4323267880062187,-1.2889576893224493,0,nan,320.0,1600.0,0.0
120,6.314999999999888,6.314999999999888,nan,-15.275721858735674,nan,0.4511949367742483,-15.275721858735674,15.726916795509908,1.4323056624962074,-1.1915064223528637,0,nan,320.0,1600.0,0.0
121,6.354999999999887,6.354999999999887,nan,-15.321332001802304,nan,0.5084866930347657,-15.321332001802304,15.829818694837059,1.4322816732658874,-1.1014229297583777,0,nan,320.0,1600.0,0.0
